Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2019,Cold Blood,14.088,294,not_good,Action
2020,Resistance,14.088,280,avg,War
2020,Resistance,14.088,280,avg,History
2020,Resistance,14.088,280,avg,Drama
2003,Christmas Vacation 2: Cousin Eddie's Island Adventure,14.086,67,not_good,Comedy
2020,The Perilous Internet Ring,14.085,33,avg,Horror
2020,The Perilous Internet Ring,14.085,33,avg,Thriller
2017,BPM (Beats per Minute),14.085,1156,good,Drama
2002,The Land Before Time IX: Journey to Big Water,14.084,167,below_avg,Animation
2002,The Land Before Time IX: Journey to Big Water,14.084,167,below_avg,Adventure
2002,The Land Before Time IX: Journey to Big Water,14.084,167,below_avg,Family
2009,Up in the Air,14.084,2954,avg,Drama
2009,Up in the Air,14.084,2954,avg,Romance
2016,Unleashing Mr. Darcy,14.079,73,not_good,Romance
2016,Unleashing Mr. Darcy,14.079,73,not_good,TV Movie
2016,Unleashing Mr. Darcy,14.079,73,not_good,Comedy
1993,Dave,14.077,564,avg,Comedy
1973,Mean Streets,14.075,1616,avg,Drama
1973,Mean Streets,14.075,1616,avg,Crime
2016,Elle,14.074,1498,avg,Drama
2016,Elle,14.074,1498,avg,Thriller
1984,Revenge of the Nerds,14.073,532,below_avg,Comedy
2017,Psych: The Movie,14.071,161,good,Comedy
2017,Psych: The Movie,14.071,161,good,Crime
2017,Psych: The Movie,14.071,161,good,Mystery
2017,Psych: The Movie,14.071,161,good,TV Movie
1992,Bad Lieutenant,14.071,626,avg,Crime
1992,Bad Lieutenant,14.071,626,avg,Drama
2001,Jay and Silent Bob Strike Back,14.071,1186,below_avg,Comedy
2001,Joe Somebody,14.07,144,not_good,Comedy
2001,Joe Somebody,14.07,144,not_good,Romance
2001,Joe Somebody,14.07,144,not_good,Family
2001,Joe Somebody,14.07,144,not_good,Drama
1969,The Bridge at Remagen,14.068,104,avg,History
1969,The Bridge at Remagen,14.068,104,avg,War
1969,The Bridge at Remagen,14.068,104,avg,Action
2021,Escape from Mogadishu,14.066,40,good,War
2021,Escape from Mogadishu,14.066,40,good,Drama
2021,Escape from Mogadishu,14.066,40,good,Action
2018,Patrick,14.066,187,avg,Family
2018,Patrick,14.066,187,avg,Comedy
1993,Heart and Souls,14.065,304,avg,Fantasy
1993,Heart and Souls,14.065,304,avg,Comedy
1993,Heart and Souls,14.065,304,avg,Romance
2007,We Own the Night,14.065,1025,avg,Drama
2007,We Own the Night,14.065,1025,avg,Crime
2007,We Own the Night,14.065,1025,avg,Thriller
2019,Hope Gap,14.064,78,below_avg,Drama
2019,Hope Gap,14.064,78,below_avg,Romance
2016,Planet of the Sharks,14.064,52,not_good,Action
2016,Planet of the Sharks,14.064,52,not_good,Horror
2016,Planet of the Sharks,14.064,52,not_good,Science Fiction
2011,Bucky Larson: Born to Be a Star,14.064,136,not_good,Comedy
2006,Lady in the Water,14.062,1062,not_good,Drama
2006,Lady in the Water,14.062,1062,not_good,Fantasy
2006,Lady in the Water,14.062,1062,not_good,Mystery
2021,The Beta Test,14.061,75,below_avg,Thriller
2021,The Beta Test,14.061,75,below_avg,Horror
2021,The Beta Test,14.061,75,below_avg,Comedy
1993,Once Upon a Forest,14.061,99,avg,Animation
1993,Once Upon a Forest,14.061,99,avg,Family
1993,Once Upon a Forest,14.061,99,avg,Adventure
2017,The Disaster Artist,14.06,3011,avg,Comedy
2017,The Disaster Artist,14.06,3011,avg,Drama
2019,The Legend of Hei,14.059,109,good,Animation
2019,The Legend of Hei,14.059,109,good,Fantasy
2019,The Legend of Hei,14.059,109,good,Action
2020,Arthur & Merlin: Knights of Camelot,14.058,112,not_good,Adventure
2020,Arthur & Merlin: Knights of Camelot,14.058,112,not_good,History
2020,Arthur & Merlin: Knights of Camelot,14.058,112,not_good,Action
2020,The Swordsman,14.057,144,good,Action
2020,The Swordsman,14.057,144,good,Drama
2020,The Swordsman,14.057,144,good,History
2003,Love Me If You Dare,14.056,1539,good,Drama
2003,Love Me If You Dare,14.056,1539,good,Comedy
2003,Love Me If You Dare,14.056,1539,good,Romance
1993,American Ninja 5,14.054,89,not_good,Action
1993,American Ninja 5,14.054,89,not_good,Thriller
1980,Oscenità,14.051,8,avg,Drama
1966,Torn Curtain,14.051,418,avg,Drama
1966,Torn Curtain,14.051,418,avg,Thriller
1966,Torn Curtain,14.051,418,avg,Romance
2020,Dreambuilders,14.05,127,good,Animation
2020,Dreambuilders,14.05,127,good,Adventure
2020,Dreambuilders,14.05,127,good,Family
2014,Rob the Mob,14.05,185,below_avg,Crime
2014,Rob the Mob,14.05,185,below_avg,Drama
2011,Lotoman,14.05,14,avg,Family
2011,Lotoman,14.05,14,avg,Comedy
1974,Arabian Nights,14.049,130,avg,Drama
1974,Arabian Nights,14.049,130,avg,Fantasy
1974,Arabian Nights,14.049,130,avg,Adventure
1974,Arabian Nights,14.049,130,avg,Comedy
1988,Dangerous Liaisons,14.046,872,good,Drama
1988,Dangerous Liaisons,14.046,872,good,Romance
1994,Sailor Moon S the Movie: Hearts in Ice,14.045,75,good,Animation
1994,Sailor Moon S the Movie: Hearts in Ice,14.045,75,good,Fantasy
1994,Sailor Moon S the Movie: Hearts in Ice,14.045,75,good,Action
1994,Sailor Moon S the Movie: Hearts in Ice,14.045,75,good,Romance
1994,Sailor Moon S the Movie: Hearts in Ice,14.045,75,good,Comedy
1968,The Lion in Winter,14.045,241,good,Drama
1968,The Lion in Winter,14.045,241,good,History
2004,Toolbox Murders,14.045,129,not_good,Mystery
2004,Toolbox Murders,14.045,129,not_good,Horror
2004,Toolbox Murders,14.045,129,not_good,Thriller
1989,She-Devil,14.045,295,not_good,Comedy
1984,The Company of Wolves,14.044,216,below_avg,Horror
1984,The Company of Wolves,14.044,216,below_avg,Fantasy
2009,Thirst,14.043,598,avg,Drama
2009,Thirst,14.043,598,avg,Horror
2009,Thirst,14.043,598,avg,Thriller
1999,The Deep End of the Ocean,14.042,238,below_avg,Drama
1999,The Deep End of the Ocean,14.042,238,below_avg,Mystery
2010,You Don't Know Jack,14.04,300,avg,Drama
2010,You Don't Know Jack,14.04,300,avg,TV Movie
2012,Let It Shine,14.037,248,avg,Family
2012,Let It Shine,14.037,248,avg,Music
2012,Let It Shine,14.037,248,avg,TV Movie
2009,Five Minutes of Heaven,14.035,146,below_avg,Crime
2009,Five Minutes of Heaven,14.035,146,below_avg,Drama
2009,Five Minutes of Heaven,14.035,146,below_avg,Thriller
1985,King Solomon's Mines,14.035,300,not_good,Action
1985,King Solomon's Mines,14.035,300,not_good,Adventure
1985,King Solomon's Mines,14.035,300,not_good,Comedy
2018,Life Itself,14.034,389,good,Drama
2018,Life Itself,14.034,389,good,Romance
1962,Cape Fear,14.032,416,good,Drama
1962,Cape Fear,14.032,416,good,Thriller
2015,The New Adventures of Aladdin,14.031,766,not_good,Comedy
2015,The New Adventures of Aladdin,14.031,766,not_good,Adventure
2005,Prime,14.031,674,not_good,Comedy
2005,Prime,14.031,674,not_good,Drama
2005,Prime,14.031,674,not_good,Romance
1952,The Greatest Show on Earth,14.03,168,below_avg,Drama
1952,The Greatest Show on Earth,14.03,168,below_avg,Family
1952,The Greatest Show on Earth,14.03,168,below_avg,Romance
2004,Casshern,14.03,193,not_good,Drama
2004,Casshern,14.03,193,not_good,Horror
2004,Casshern,14.03,193,not_good,Science Fiction
2020,"Patricia, A Hidden Passion",14.029,20,not_good,Drama
2020,"Patricia, A Hidden Passion",14.029,20,not_good,Comedy
1954,The Far Country,14.029,104,avg,Western
2001,The Land Before Time VIII: The Big Freeze,14.028,185,below_avg,Animation
2001,The Land Before Time VIII: The Big Freeze,14.028,185,below_avg,Adventure
2001,The Land Before Time VIII: The Big Freeze,14.028,185,below_avg,Family
1980,Saturn 3,14.028,140,not_good,Science Fiction
1980,Saturn 3,14.028,140,not_good,Thriller
2000,Casper's Haunted Christmas,14.027,157,not_good,Animation
2000,Casper's Haunted Christmas,14.027,157,not_good,Family
2000,Casper's Haunted Christmas,14.027,157,not_good,Fantasy
2009,Julie & Julia,14.026,1718,avg,Romance
2009,Julie & Julia,14.026,1718,avg,Drama
1997,Red Corner,14.026,262,below_avg,Crime
1997,Red Corner,14.026,262,below_avg,Drama
1997,Red Corner,14.026,262,below_avg,Thriller
2017,Steel Rain,14.025,120,good,Action
2017,Steel Rain,14.025,120,good,Thriller
2002,White Oleander,14.025,291,avg,Drama
1998,The Horse Whisperer,14.024,918,avg,Drama
1998,The Horse Whisperer,14.024,918,avg,Romance
2021,Monster,14.023,43,below_avg,Drama
2021,Monster,14.023,43,below_avg,Crime
1960,The Brides of Dracula,14.021,147,avg,Horror
1979,The Black Stallion,14.021,223,avg,Family
1979,The Black Stallion,14.021,223,avg,Adventure
1992,Far and Away,14.019,954,avg,Adventure
1992,Far and Away,14.019,954,avg,Drama
1992,Far and Away,14.019,954,avg,Romance
1992,Far and Away,14.019,954,avg,Western
2016,Julieta,14.018,710,avg,Drama
2016,Julieta,14.018,710,avg,Romance
2016,Akira,14.017,30,below_avg,Action
2016,Akira,14.017,30,below_avg,Crime
2016,Akira,14.017,30,below_avg,Thriller
2017,The Climb,14.015,718,avg,Comedy
2017,The Climb,14.015,718,avg,Romance
2017,The Climb,14.015,718,avg,Adventure
1932,Vampyr,14.015,344,good,Horror
1932,Vampyr,14.015,344,good,Fantasy
2017,Shimmer Lake,14.014,322,not_good,Thriller
2017,Shimmer Lake,14.014,322,not_good,Crime
2017,Shimmer Lake,14.014,322,not_good,Drama
2017,Shimmer Lake,14.014,322,not_good,Mystery
2007,The Land Before Time XIII: The Wisdom of Friends,14.014,135,below_avg,Animation
2007,The Land Before Time XIII: The Wisdom of Friends,14.014,135,below_avg,Family
1967,The Producers,14.014,542,good,Comedy
1971,Big Jake,14.014,157,avg,Western
2015,Home Sweet Hell,14.013,374,not_good,Drama
2015,Home Sweet Hell,14.013,374,not_good,Comedy
1989,Major League,14.01,585,avg,Comedy
1964,The Train,14.009,222,good,Thriller
1964,The Train,14.009,222,good,War
1964,The Train,14.009,222,good,Action
1990,Jacob's Ladder,14.009,1165,good,Drama
1990,Jacob's Ladder,14.009,1165,good,Mystery
1990,Jacob's Ladder,14.009,1165,good,Horror
2017,Where's the Money,14.008,88,not_good,Comedy
2016,Message from the King,14.008,362,below_avg,Thriller
1988,Mobile Suit Gundam: Char's Counterattack,14.008,37,avg,Animation
1988,Mobile Suit Gundam: Char's Counterattack,14.008,37,avg,Action
1988,Mobile Suit Gundam: Char's Counterattack,14.008,37,avg,Science Fiction
2009,The Informant!,14.007,688,below_avg,Drama
2009,The Informant!,14.007,688,below_avg,Comedy
2009,The Informant!,14.007,688,below_avg,Crime
1972,Roma,14.007,219,good,Comedy
1972,Roma,14.007,219,good,Drama
2020,Coffee & Kareem,14.005,303,not_good,Comedy
2020,Coffee & Kareem,14.005,303,not_good,Action
2020,Coffee & Kareem,14.005,303,not_good,Crime
2013,Company of Heroes,14.005,95,not_good,War
2013,Company of Heroes,14.005,95,not_good,Drama
1987,Deathstalker II,14.004,80,not_good,Action
1987,Deathstalker II,14.004,80,not_good,Adventure
1987,Deathstalker II,14.004,80,not_good,Comedy
1987,Deathstalker II,14.004,80,not_good,Fantasy
2005,Return of the Living Dead: Necropolis,14.004,157,not_good,Horror
2005,Return of the Living Dead: Necropolis,14.004,157,not_good,Comedy
2021,Zola,14.002,91,below_avg,Comedy
2021,Zola,14.002,91,below_avg,Crime
2012,The Philadelphia Experiment,14.002,102,not_good,Adventure
2012,The Philadelphia Experiment,14.002,102,not_good,Science Fiction
2012,The Philadelphia Experiment,14.002,102,not_good,Thriller
2012,The Philadelphia Experiment,14.002,102,not_good,Mystery
1986,Howard the Duck,14.002,762,not_good,Comedy
1986,Howard the Duck,14.002,762,not_good,Fantasy
1986,Howard the Duck,14.002,762,not_good,Science Fiction
2015,The Assassin,14.001,378,below_avg,Action
2015,The Assassin,14.001,378,below_avg,Drama
2015,The Assassin,14.001,378,below_avg,History
1983,The Ballad of Narayama,14.0,113,good,Drama
1960,Pollyanna,14.0,141,avg,Family
1960,Pollyanna,14.0,141,avg,Adventure
1960,Pollyanna,14.0,141,avg,Drama
2004,The Story of Star Wars,13.999,19,avg,Documentary
2016,Terra Formars,13.998,117,not_good,Action
2016,Terra Formars,13.998,117,not_good,Horror
2016,Terra Formars,13.998,117,not_good,Science Fiction
2015,Haikyuu!! Movie 2: Winners and Losers,13.997,16,good,Animation
2015,Haikyuu!! Movie 2: Winners and Losers,13.997,16,good,Comedy
2014,I Origins,13.997,2706,good,Science Fiction
2014,I Origins,13.997,2706,good,Drama
1982,Zapped!,13.996,90,not_good,Comedy
2005,Pooh's Heffalump Halloween Movie,13.996,59,avg,Animation
2005,Pooh's Heffalump Halloween Movie,13.996,59,avg,Family
1979,The Gendarme and the Creatures from Outer Space,13.996,480,below_avg,Comedy
1979,The Gendarme and the Creatures from Outer Space,13.996,480,below_avg,Science Fiction
1993,Geronimo: An American Legend,13.992,179,below_avg,Western
1993,Geronimo: An American Legend,13.992,179,below_avg,History
2007,Hallam Foe,13.992,123,below_avg,Drama
2007,Hallam Foe,13.992,123,below_avg,Comedy
2007,Hallam Foe,13.992,123,below_avg,Thriller
2008,The Objective,13.99,102,not_good,Action
2008,The Objective,13.99,102,not_good,Horror
2008,The Objective,13.99,102,not_good,Science Fiction
2008,The Objective,13.99,102,not_good,Thriller
2018,The Children Act,13.988,514,below_avg,Drama
1996,Eye for an Eye,13.987,252,below_avg,Thriller
1996,Eye for an Eye,13.987,252,below_avg,Crime
1994,Fresh,13.984,146,good,Crime
1994,Fresh,13.984,146,good,Drama
1994,Fresh,13.984,146,good,Thriller
1994,Highlander III: The Sorcerer,13.983,353,not_good,Fantasy
1994,Highlander III: The Sorcerer,13.983,353,not_good,Action
2010,Outrage,13.981,310,avg,Action
2010,Outrage,13.981,310,avg,Crime
2010,Outrage,13.981,310,avg,Drama
2014,Grace,13.979,162,not_good,Thriller
2014,Grace,13.979,162,not_good,Horror
2008,Futurama: The Beast with a Billion Backs,13.977,397,avg,Animation
2008,Futurama: The Beast with a Billion Backs,13.977,397,avg,Comedy
2008,Futurama: The Beast with a Billion Backs,13.977,397,avg,Science Fiction
2008,Futurama: The Beast with a Billion Backs,13.977,397,avg,TV Movie
1973,Seduction,13.976,7,not_good,Drama
2006,Stick It,13.976,461,avg,Comedy
2006,Stick It,13.976,461,avg,Drama
2009,Castaway on the Moon,13.975,499,good,Drama
2009,Castaway on the Moon,13.975,499,good,Comedy
2009,Castaway on the Moon,13.975,499,good,Romance
2008,The Forbidden Legend: Sex & Chopsticks,13.974,21,not_good,Comedy
2008,The Forbidden Legend: Sex & Chopsticks,13.974,21,not_good,Drama
2008,The Forbidden Legend: Sex & Chopsticks,13.974,21,not_good,Romance
1991,What About Bob?,13.974,637,avg,Comedy
1963,Charade,13.974,1000,good,Comedy
1963,Charade,13.974,1000,good,Mystery
1963,Charade,13.974,1000,good,Romance
1963,Charade,13.974,1000,good,Thriller
1948,Rope,13.974,2000,good,Crime
1948,Rope,13.974,2000,good,Drama
1948,Rope,13.974,2000,good,Thriller
2021,The Right Mom,13.973,3,not_good,Drama
1954,On the Waterfront,13.973,1155,good,Crime
1954,On the Waterfront,13.973,1155,good,Drama
2000,Brother,13.973,295,avg,Crime
2000,Brother,13.973,295,avg,Drama
2000,Brother,13.973,295,avg,Thriller
2019,The Man Who Killed Hitler and Then the Bigfoot,13.971,309,not_good,Drama
2019,The Man Who Killed Hitler and Then the Bigfoot,13.971,309,not_good,Adventure
2019,The Man Who Killed Hitler and Then the Bigfoot,13.971,309,not_good,Fantasy
2017,See You Up There,13.971,1030,good,Drama
2017,See You Up There,13.971,1030,good,Crime
2017,See You Up There,13.971,1030,good,War
1985,Godzilla 1985,13.968,125,avg,Action
1985,Godzilla 1985,13.968,125,avg,Science Fiction
1985,Godzilla 1985,13.968,125,avg,Thriller
2003,Shortcut to Happiness,13.967,120,not_good,Fantasy
2003,Shortcut to Happiness,13.967,120,not_good,Drama
2003,Shortcut to Happiness,13.967,120,not_good,Comedy
2003,Shortcut to Happiness,13.967,120,not_good,Science Fiction
2018,The Spy Gone North,13.965,122,good,Drama
2018,The Spy Gone North,13.965,122,good,History
2018,The Spy Gone North,13.965,122,good,Thriller
2010,Altitude,13.964,180,not_good,Horror
2010,Altitude,13.964,180,not_good,Action
